"RecipientEmail","Wave","Finished_T1","gender","birthyear","education","children","work_hours","work_days","T1_panas_jov_1","T1_panas_sad_1","T1_panas_gen_pos_2","T1_panas_guilt_4","T1_panas_hos_1","T1_panas_ser_2","T1_panas_guilt_2","T1_panas_jov_7","T1_panas_att_1","T1_panas_fear_1","T1_panas_jov_4","T1_panas_sad_5","T1_panas_shy_1","T1_panas_fat_2","T1_panas_fear_3","T1_panas_shy_4","T1_panas_fat_1","T1_panas_sur_2","T1_panas_sad_4","T1_panas_gen_neg_2","T1_panas_self_ass_1","T1_panas_fear_2","T1_panas_fat_3","T1_panas_guilt_5","T1_panas_sur_1","T1_panas_jov_3","T1_panas_jov_5","T1_panas_att_3","T1_panas_self_ass_2","T1_panas_shy_2","T1_panas_hos_5","T1_panas_fear_6","T1_panas_hos_2","T1_panas_sad_2","T1_panas_self_ass_5","T1_panas_sur_3","T1_panas_ser_1","T1_panas_att_2","T1_panas_fear_4","T1_panas_gen_pos_3","T1_panas_hos_3","T1_panas_gen_neg_1","T1_panas_jov_6","T1_panas_hos_6","T1_panas_jov_2","T1_panas_hos_4","T1_panas_guilt_3","T1_panas_self_ass_6","T1_panas_gen_pos_1","T1_panas_self_ass_4","T1_panas_ser_3","T1_panas_jov_8","T1_panas_self_ass_3","T1_panas_sad_3","T1_panas_fear_5","T1_panas_att_4","T1_panas_guilt_1","T1_panas_shy_3","T1_panas_fat_4","T1_panas_guilt_6","Finished_T2","req_detach_1","req_detach_2","req_detach_3","req_detach_4","req_relax_1","req_relax_2","req_relax_3","req_relax_4","req_mastery_1","req_mastery_2","req_mastery_3","req_mastery_4","req_control_1","req_control_2","req_control_3","req_control_4","has_1","has_2","has_3","has_4","has_5","has_6","has_7","has_8","has_9","has_10","has_11","has_12","has_13","has_14","has_15","has_16","has_17","has_18","has_19","has_20","has_21","has_22","has_23","has_24","has_25","has_26","has_27","has_28","has_29","has_30","has_31","has_32","has_33","has_34","has_35","has_36","has_37","has_38","has_39","has_40","has_41","has_42","has_43","has_44","has_45","has_46","has_47","has_48","has_49","has_50","has_51","has_52","has_53","upl_1","upl_2","upl_3","upl_4","upl_5","upl_6","upl_7","upl_8","upl_9","upl_10","upl_11","upl_12","upl_13","upl_14","upl_15","upl_16","upl_17","upl_18","upl_19","upl_20","upl_21","upl_22","upl_23","upl_24","upl_25","upl_26","upl_27","upl_28","upl_29","upl_30","upl_31","upl_32","upl_33","upl_34","upl_35","upl_36","upl_37","upl_38","upl_39","upl_40","upl_41","upl_42","upl_43","upl_44","upl_45","upl_46","upl_47","upl_48","upl_49","upl_50","upl_51","upl_52","upl_53","Finished_T3","T3_panas_jov_1","T3_panas_sad_1","T3_panas_gen_pos_2","T3_panas_guilt_4","T3_panas_hos_1","T3_panas_ser_2","T3_panas_guilt_2","T3_panas_jov_7","T3_panas_att_1","T3_panas_fear_1","T3_panas_jov_4","T3_panas_sad_5","T3_panas_shy_1","T3_panas_fat_2","T3_panas_fear_3","T3_panas_shy_4","T3_panas_fat_1","T3_panas_sur_2","T3_panas_sad_4","T3_panas_gen_neg_2","T3_panas_self_ass_1","T3_panas_fear_2","T3_panas_fat_3","T3_panas_guilt_5","T3_panas_sur_1","T3_panas_jov_3","T3_panas_jov_5","T3_panas_att_3","T3_panas_self_ass_2","T3_panas_shy_2","T3_panas_hos_5","T3_panas_fear_6","T3_panas_hos_2","T3_panas_sad_2","T3_panas_self_ass_5","T3_panas_sur_3","T3_panas_ser_1","T3_panas_att_2","T3_panas_fear_4","T3_panas_gen_pos_3","T3_panas_hos_3","T3_panas_gen_neg_1","T3_panas_jov_6","T3_panas_hos_6","T3_panas_jov_2","T3_panas_hos_4","T3_panas_guilt_3","T3_panas_self_ass_6","T3_panas_gen_pos_1","T3_panas_self_ass_4","T3_panas_ser_3","T3_panas_jov_8","T3_panas_self_ass_3","T3_panas_sad_3","T3_panas_fear_5","T3_panas_att_4","T3_panas_guilt_1","T3_panas_shy_3","T3_panas_fat_4","T3_panas_guilt_6","age","req_control","req_detach","req_relax","req_mastery","hassles","T1_panas_negative","T1_panas_fear","T1_panas_sadness","T1_panas_guilt","T1_panas_hostility","T1_panas_shyness","T1_panas_fatigue","T1_panas_positive","T1_panas_joviality","T1_panas_self_assurance","T1_panas_attentiveness","T1_panas_serenity","T1_panas_surprise","T3_panas_negative","T3_panas_fear","T3_panas_sadness","T3_panas_guilt","T3_panas_hostility","T3_panas_shyness","T3_panas_fatigue","T3_panas_positive","T3_panas_joviality","T3_panas_self_assurance","T3_panas_attentiveness","T3_panas_serenity","T3_panas_surprise"
"4a99c178ab5fb29ee5992029179adec53f5f033186b3e269fa100174e87e4a1d",13,1,2,1962,2,1,39,5,4,1,4,2,1,3,1,4,4,1,4,2,1,4,1,1,3,3,1,3,3,2,3,2,4,4,4,4,4,1,4,1,2,1,3,4,3,4,1,5,2,5,4,4,4,5,1,4,4,5,4,3,4,2,1,4,1,1,2,1,1,5,5,4,5,5,5,5,5,4,4,4,4,4,5,5,4,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,4,3,4,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,3,1,1,1,2,2,4,2,2,1,1,2,3,NA,2,1,2,1,1,3,4,3,4,1,1,2,3,1,4,2,4,1,1,3,1,5,4,2,4,1,1,2,1,1,2,3,1,1,4,1,2,1,3,4,4,5,4,3,1,1,1,1,4,5,5,4,2,4,3,3,4,1,4,2,1,4,4,5,4,5,4,2,1,4,1,1,2,2,59,4.5,4.75,5,4,62,2,1.16666666666667,1.4,1.33333333333333,3,1,3,4,3.875,3.83333333333333,4,3.33333333333333,3.66666666666667,1.6,1.33333333333333,1.4,1.16666666666667,1.5,1.5,2,4.2,4.25,4.16666666666667,4.25,4,3.66666666666667
"4b1932df10f38d4d141c23cbe22f839a8fbad2fddbfe43c2a2b16bb87ec21f8c",25,1,2,1985,4,1,37,6,3,2,3,3,3,1,1,3,3,3,3,4,4,4,4,1,4,4,4,4,1,3,4,3,4,2,1,4,2,2,4,1,2,4,2,4,2,1,2,1,5,4,1,4,2,4,1,4,2,1,2,1,4,4,1,1,1,2,1,3,1,3,1,3,4,2,3,4,4,4,2,4,4,3,2,4,3,2,3,1,3,3,3,1,2,3,1,3,4,2,4,4,1,3,1,1,1,1,4,2,3,2,1,3,4,3,1,1,1,2,2,1,4,2,3,1,2,4,4,1,2,3,2,4,2,2,1,2,3,4,2,2,1,3,2,1,1,2,2,3,2,2,1,2,1,4,1,4,4,4,4,1,4,2,3,1,3,2,2,3,3,4,3,1,4,1,3,2,1,3,2,2,4,3,2,3,1,2,3,1,1,1,1,1,3,2,4,3,4,4,2,3,3,4,2,4,4,4,3,1,2,3,1,4,3,2,4,1,2,1,1,2,2,1,3,4,3,2,3,2,1,2,2,1,4,4,2,4,2,4,1,4,3,2,1,2,4,4,2,2,1,1,4,1,36,3,2.75,3.25,3.5,123,2.9,2.33333333333333,3.6,2,3.66666666666667,2.25,3.25,2.2,2,2.33333333333333,2.25,1.66666666666667,4,2.9,2.83333333333333,2.6,1.5,3.66666666666667,1.75,3.5,2.4,2,3,2.25,2,2.33333333333333
"4b90f0b9841eb4c5a5c007f1ed7b2afa98eff0487b74be7f16291d3f811c562d",26,1,2,1995,4,0,39,5,3,2,2,3,1,3,3,1,3,1,3,2,1,4,4,2,5,1,1,4,1,1,4,2,1,3,4,4,2,1,1,2,1,1,3,2,3,1,3,2,4,3,2,1,4,2,2,3,4,1,3,2,1,2,2,4,1,2,3,4,1,1,1,2,4,3,2,5,3,1,1,1,2,5,5,4,5,1,2,1,3,1,2,2,1,1,1,1,1,2,1,2,1,3,1,1,1,3,1,1,1,1,1,1,2,1,1,3,3,2,1,2,1,1,1,1,1,4,1,1,3,1,1,1,1,2,1,1,1,2,1,2,1,4,1,1,3,3,1,3,1,1,1,1,1,4,2,4,3,4,3,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,2,1,1,1,1,1,1,1,1,4,4,1,3,1,1,1,1,1,4,4,2,1,1,4,2,3,5,1,5,2,1,3,2,2,3,1,2,4,1,2,3,1,2,4,5,3,3,2,2,1,1,3,4,3,4,2,3,4,4,4,2,1,4,2,1,4,5,3,2,2,2,2,1,4,1,2,3,3,26,4.75,2,3.25,1.25,78,2.7,2.16666666666667,1.6,2.5,1.66666666666667,1.5,4,2.6,2.75,1.83333333333333,3,3,1.33333333333333,2.4,1.66666666666667,2.6,1.5,1.83333333333333,1.75,3,3.6,3.625,2.83333333333333,3.5,3.33333333333333,2
"4c89e21cca83209689fea907b45ec227fdebc15ee6facd0f2a2179bef57341bf",24,1,2,1994,2,0,25,3,3,1,4,3,1,3,2,3,4,1,4,2,1,2,2,1,2,2,1,1,1,2,2,2,3,3,3,3,3,2,2,2,1,1,2,2,2,3,1,4,2,1,3,1,4,1,1,3,2,2,3,2,1,1,1,4,1,1,2,1,1,4,4,4,4,4,5,5,4,2,2,2,2,5,5,5,5,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,3,3,3,4,3,3,2,2,3,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,2,3,2,2,2,3,2,2,2,2,2,2,1,1,1,2,2,3,1,3,1,1,3,2,1,4,1,3,1,1,3,1,4,4,1,4,1,1,2,2,1,1,3,1,1,2,2,1,2,2,4,3,4,3,2,1,2,2,1,3,3,4,3,2,4,1,2,4,1,4,1,1,3,2,2,4,1,2,1,2,4,1,2,2,1,27,5,4,4.5,2,67,1.4,1.5,1.2,1.66666666666667,1.33333333333333,1.25,2,3.1,3.125,2,3.5,2.66666666666667,2.33333333333333,1.4,1.83333333333333,1,1.16666666666667,1.16666666666667,1.5,1.5,3.3,3.5,2.5,3.75,3.66666666666667,2.66666666666667
"50e04db0b397ddddcbdee0dbd0fd2f9f989e08a1d87ed188731d9ef6ee0b1437",21,1,2,1976,5,1,36,5,3,1,4,2,1,4,1,3,3,1,4,2,2,4,1,2,3,2,1,1,3,1,3,3,2,3,4,4,4,1,2,1,2,1,4,3,4,3,2,4,2,2,4,1,4,2,1,4,2,4,5,4,3,1,1,3,1,1,1,2,1,3,1,4,2,4,5,4,3,2,3,4,2,3,3,4,4,1,1,1,2,4,3,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,4,1,1,1,2,3,2,1,1,1,1,4,1,3,3,3,2,1,2,1,1,1,1,1,3,3,3,3,4,4,3,2,3,2,1,2,2,2,3,1,1,3,2,3,2,2,2,2,3,1,4,1,4,2,1,4,1,4,4,1,5,1,1,2,1,1,2,2,1,1,3,1,2,1,3,4,4,4,4,1,3,1,1,1,5,3,5,4,1,4,1,1,5,1,4,2,1,5,3,5,5,5,1,1,1,4,1,1,1,1,45,3.5,2.5,4,2.75,63,1.4,1.16666666666667,1.2,1.66666666666667,1.66666666666667,1.5,2.75,3.5,3.625,3.66666666666667,3.25,4.33333333333333,2.33333333333333,1.2,1,1,1.16666666666667,1.5,1,1.75,4,4.375,3.83333333333333,4,4.66666666666667,2.66666666666667
"514af5124691164f02f855257c1a37e741f1fed6cd15c986c7cab6f80c1dd9a6",24,1,2,1990,2,0,39,5,3,2,1,2,2,1,1,1,2,2,2,4,1,5,3,1,4,1,2,3,1,4,4,1,3,1,1,3,2,1,1,1,1,3,3,1,1,1,1,2,4,4,2,2,2,3,1,1,2,1,1,1,3,3,3,1,1,3,1,4,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,3,4,4,4,3,3,4,4,4,4,3,4,3,3,1,3,1,1,2,4,4,4,3,3,3,2,4,4,4,4,4,4,3,4,2,4,4,3,1,1,3,2,1,1,1,2,3,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,3,3,3,2,1,1,2,3,1,4,1,4,3,1,1,1,3,3,1,4,3,1,1,3,1,3,1,1,1,1,1,3,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,31,2,1,1.25,1.25,149,2.3,2.33333333333333,2.8,1.66666666666667,2.16666666666667,1.5,3.5,1.8,1.625,1.83333333333333,1.75,1,1.66666666666667,1.6,2.16666666666667,2.6,1.66666666666667,1.33333333333333,1,2.25,1.7,1.625,1,2,1.33333333333333,1
"516e2fe87cae2733f22664238de74d3abd11a08201df70553df3579c1601e80d",23,1,2,1988,3,1,34,5,2,4,3,4,1,2,1,1,3,1,3,4,1,5,3,1,2,1,2,2,1,2,4,1,1,2,1,2,2,1,3,1,1,3,3,1,1,1,1,3,4,3,3,4,1,3,1,3,2,1,1,1,2,4,1,3,2,1,2,1,1,3,3,4,4,3,2,2,1,1,1,1,1,5,5,5,4,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,3,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,4,4,1,4,1,1,1,1,1,1,1,3,1,4,4,1,1,1,4,1,2,4,1,1,1,2,2,1,1,1,1,1,1,3,3,1,1,1,2,3,3,4,4,1,1,3,4,1,1,4,1,4,1,1,3,1,2,1,3,4,1,4,4,1,4,1,1,4,1,4,3,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,4,1,4,4,2,1,2,2,1,3,1,1,1,3,1,4,1,3,3,1,1,4,33,4.75,3.5,2,1,67,2,1.5,3.4,1.66666666666667,2.66666666666667,1,3.25,2.1,1.75,2,2.25,1.33333333333333,1,2.7,2.5,2.8,2.66666666666667,1.66666666666667,1,3,1.5,2,1.66666666666667,2,1,1
"51fe0d201d6c6089465cbfba8122d300e566f4f7a93b1549b6bbec7c0b7427c0",26,1,2,1991,4,1,35,5,2,4,3,5,1,5,4,2,3,3,2,5,4,4,4,3,3,3,4,5,3,5,3,3,2,3,3,2,1,5,3,3,3,4,2,4,1,3,4,4,3,5,1,2,3,4,3,1,3,1,1,2,2,3,3,2,1,5,1,5,1,1,1,1,1,2,3,2,2,3,2,3,3,5,5,3,5,2,2,2,2,1,1,1,1,1,1,4,2,4,4,4,4,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3,1,3,1,1,2,2,2,2,3,1,1,1,3,1,1,1,1,1,1,1,2,4,3,2,4,4,4,4,4,4,4,1,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4,4,1,4,4,4,2,3,1,1,2,1,4,3,1,1,1,1,2,4,4,4,4,1,4,4,4,1,3,3,2,3,1,4,3,1,3,4,3,3,4,3,4,3,4,1,4,4,2,5,2,3,1,3,3,1,2,5,3,4,3,4,2,2,1,3,3,3,3,4,1,2,3,4,2,2,2,2,1,3,2,4,4,2,1,5,1,5,30,4.5,1,2.25,2.75,91,3.7,3.66666666666667,4,3.5,2.66666666666667,4.25,2.75,2.6,2.25,1.66666666666667,2.5,2.33333333333333,3,3.4,4,3.6,2.83333333333333,2.66666666666667,4.25,2.5,2.2,2.5,2,2.25,2,1.33333333333333
"52c761c87ffc3f6d7f2fe715fd426e237f3c05e8b2c2d436c7d1a45bae67b3eb",18,1,2,1997,3,0,40,5,3,3,4,3,1,3,2,3,3,2,3,3,3,5,2,2,4,2,3,4,2,3,5,2,3,3,2,2,1,2,1,1,1,2,3,3,3,2,2,3,4,4,3,1,3,4,2,3,2,1,2,2,2,3,2,2,1,3,4,4,1,4,3,5,5,4,4,4,4,2,2,2,3,4,5,5,5,1,2,1,1,2,1,2,1,1,1,1,1,1,3,3,4,4,3,2,2,2,1,1,1,1,1,3,1,1,1,1,1,2,2,1,3,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,4,2,1,3,4,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,3,3,2,1,3,1,3,2,4,4,3,1,1,1,1,3,2,3,4,1,1,1,2,1,3,4,3,2,1,1,1,3,2,2,3,3,2,4,3,2,4,3,1,4,1,3,4,1,3,3,3,3,2,1,1,1,1,1,2,3,2,2,1,2,3,4,2,1,3,5,1,2,2,2,2,2,1,2,1,2,1,1,3,2,24,4.75,4.25,4,2.25,81,2.5,2,2.8,2.33333333333333,2,2.5,4.5,2.5,2.75,2,2.25,2.66666666666667,2.66666666666667,2.1,1.83333333333333,2.2,1.33333333333333,2,1.5,3.75,2.4,2.75,1.66666666666667,2.25,1.66666666666667,3
"534c64dbf8f017b872b64089435171c8277623ebcec052d98fdbc4183ee61a6b",12,1,2,1979,2,1,35,5,4,2,4,2,2,3,2,NA,4,1,4,3,3,4,3,3,4,3,1,3,3,2,3,1,3,4,4,3,3,3,3,2,1,1,4,4,2,2,2,4,3,4,3,2,4,2,3,4,4,1,3,3,3,2,1,4,1,3,1,3,1,2,2,2,3,3,4,4,3,2,2,2,2,3,3,3,NA,1,2,1,1,1,2,1,1,1,1,2,1,3,3,3,3,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,1,2,1,3,3,2,1,1,1,2,3,2,1,4,NA,NA,4,4,4,4,4,2,1,2,2,2,1,2,NA,3,3,1,3,1,1,1,3,1,3,1,1,3,3,2,1,1,1,1,3,2,2,1,3,1,1,3,3,3,2,1,1,1,2,1,4,2,4,3,3,2,2,4,4,2,4,3,2,2,2,3,2,3,1,1,2,2,2,1,4,4,4,3,3,2,1,1,1,1,4,3,3,4,3,4,3,2,4,2,4,3,2,4,3,2,4,4,2,1,1,4,1,2,1,2,42,3,2.25,3.5,2,81,2.5,1.83333333333333,1.8,2,2.16666666666667,3,3,3.55555555555556,3.71428571428571,3,3.25,2.66666666666667,3.33333333333333,1.9,1.83333333333333,1.6,1.83333333333333,2.16666666666667,2.25,1.75,3.7,4,2.83333333333333,3.75,3,3.33333333333333
"541c2aac1f38cefa0d4a09a22390beab924f2ad2071a86cdcb811dd90df8e5e7",31,1,2,1988,4,1,27,5,4,2,5,1,1,3,1,3,4,1,4,1,1,3,1,1,1,1,1,1,1,1,2,1,1,4,4,4,4,1,1,1,1,1,3,2,2,3,1,4,1,2,4,1,4,2,1,4,1,1,2,2,1,1,1,4,1,1,1,1,1,4,4,4,4,4,4,3,2,2,2,2,3,4,3,3,3,2,2,1,2,1,1,1,1,2,2,1,1,1,3,3,1,2,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,4,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,2,4,3,1,4,4,4,4,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,2,1,1,3,1,1,2,2,1,1,1,3,3,4,4,4,1,2,2,2,1,4,3,4,1,2,3,1,3,3,1,4,3,1,3,2,1,1,1,1,1,1,1,2,3,3,3,3,4,4,4,1,1,1,1,3,3,3,2,1,4,2,2,3,1,3,2,1,4,3,3,3,3,1,1,1,4,1,1,1,1,33,3.25,4,3.25,2.25,75,1.1,1,1.2,1,1.16666666666667,1,1.75,3.5,3.625,2.33333333333333,3.75,2.33333333333333,1.33333333333333,1.3,1.16666666666667,1.8,1.33333333333333,1.5,1.75,1.75,3.3,3.25,2.66666666666667,3.25,3,2.33333333333333
"5608d7e8fe9f6486822cc179803af4bb31346fd96791fe9ec958ee90bf08ab6c",26,1,2,1998,4,0,25,4,3,2,1,2,1,3,2,3,4,2,3,2,1,4,3,2,4,2,1,3,2,2,4,1,2,3,1,2,2,1,1,1,2,2,3,2,1,1,1,4,3,2,2,1,3,1,1,3,2,1,3,2,3,1,1,4,1,1,3,4,1,1,1,4,4,4,1,3,3,1,1,1,1,3,4,3,1,1,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,4,2,3,3,1,1,1,1,1,3,2,1,1,3,3,2,2,1,3,1,2,1,1,2,2,1,1,2,2,1,1,1,1,1,3,2,1,2,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,2,1,1,1,2,1,1,3,2,2,3,1,4,3,1,4,1,1,2,1,1,4,1,1,2,2,3,2,1,2,1,2,1,2,1,1,1,3,2,3,2,1,1,2,1,1,2,2,1,2,1,3,2,2,3,1,1,3,2,23,2.75,2.5,2.75,1,87,1.9,1.66666666666667,1.6,1.83333333333333,1.5,1.25,3.75,2.3,2.5,2.33333333333333,2.75,2.33333333333333,2,2.1,2,1.8,1.16666666666667,1.66666666666667,1,3.75,1.9,1.625,1.83333333333333,2.5,1.66666666666667,1
"563b75b111dd282f960d12bb20fb623437c0e97f53a7584f04eae41591c31a08",21,1,2,1993,3,1,39,5,2,3,2,1,2,5,1,2,5,1,3,4,3,1,2,1,1,1,4,4,2,3,1,1,1,1,1,1,4,2,1,1,1,4,1,1,2,5,5,2,1,3,1,1,2,3,1,3,1,2,3,5,2,2,2,5,1,3,1,3,1,1,1,2,3,2,2,3,2,1,1,1,1,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3,3,3,1,1,1,1,1,2,2,1,3,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,4,1,1,1,3,4,1,1,3,1,2,3,1,2,1,4,1,4,4,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,4,2,1,2,1,2,4,1,2,3,3,1,1,2,1,2,3,3,1,1,1,1,1,1,1,2,3,1,1,1,1,3,1,1,1,4,4,4,1,3,3,1,1,1,1,1,1,1,1,5,1,1,1,3,1,1,1,4,28,3.75,1.75,2.25,1,85,2.1,2.33333333333333,3.4,1.33333333333333,1.5,2.25,1,2.4,2.125,2.33333333333333,4,3.33333333333333,1,1.7,1.5,2.2,1.66666666666667,1,1.75,1,2.6,2.125,1.33333333333333,3.25,1.33333333333333,1.33333333333333
"58761f717c211ddf4cc1d27ef0a308c73dc29145c56ac37cc9404fff3ebce7e6",31,1,2,1984,5,0,35,5,3,4,5,1,1,1,1,2,5,4,2,4,1,5,1,1,1,1,2,4,3,4,3,1,1,2,2,4,4,1,1,2,NA,2,3,3,1,1,2,4,2,3,2,1,3,2,1,3,2,2,2,3,1,4,2,4,1,1,1,1,1,2,1,3,3,4,3,3,3,3,3,3,3,4,4,4,4,1,1,2,1,1,1,1,1,2,2,2,1,2,2,3,2,3,1,2,2,3,1,3,1,1,1,2,1,2,2,3,1,2,2,2,3,2,2,1,1,2,2,2,3,2,1,2,1,1,2,2,2,2,1,3,3,4,4,4,4,4,3,3,3,1,3,4,2,3,2,3,3,3,4,1,4,1,3,1,3,1,3,3,4,4,4,2,4,3,3,3,4,4,2,2,3,2,3,4,4,4,4,4,3,4,3,1,2,1,2,1,1,2,1,2,4,2,2,2,1,2,1,1,2,1,1,2,3,2,3,1,1,3,3,4,4,2,1,2,1,2,3,2,3,3,1,4,1,2,3,1,2,1,1,4,3,3,2,3,3,1,1,4,1,1,1,1,37,4,2.25,3.25,3,93,2.1,2.5,3.2,1,1.4,1,2.5,3.2,2.375,2.66666666666667,3.5,1.33333333333333,1.66666666666667,1.3,1.5,1.4,1,1,1.25,2,3.2,2.5,3.33333333333333,3.75,2.33333333333333,1.33333333333333
"5887d4507549ef3f5d9dad39c267f2e18636a2963db3df0dae57e2fd57a49efc",31,1,1,1985,6,1,45,4,3,2,4,4,1,2,3,3,4,3,3,2,1,5,3,3,4,3,3,3,4,4,4,2,2,2,2,3,3,4,2,2,1,2,2,2,2,1,3,4,2,2,4,1,2,2,3,3,3,3,2,4,3,2,2,3,1,2,4,4,1,3,3,2,4,3,3,2,2,3,3,4,3,2,2,2,3,2,3,1,1,2,2,1,1,3,1,1,1,1,1,3,1,2,2,1,2,2,1,2,1,1,1,1,1,1,2,2,3,1,2,1,2,1,1,1,1,2,3,2,1,2,1,2,1,1,1,2,3,2,2,1,1,3,2,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,1,3,1,4,2,1,2,2,3,3,1,3,1,2,3,2,1,2,2,1,2,2,2,2,1,2,2,3,2,2,3,1,1,1,1,2,2,1,2,2,3,2,1,4,1,2,2,2,2,3,2,2,2,2,1,1,3,1,1,3,3,36,2.25,3,2.5,3.25,83,2.6,2.83333333333333,2.2,2.83333333333333,1.5,2.5,4.25,2.9,2.875,3,2.75,2,2.33333333333333,1.6,1.5,1,1.83333333333333,1.33333333333333,1.75,2.5,2.7,2.75,2,2.5,1.66666666666667,2
"595ddb528fb709a0f20e6c7fb6dc53e4695a80fe3cad5ee0352f8e3a1f29bb52",11,1,2,1991,4,0,36,5,2,3,2,3,1,1,2,4,4,4,3,3,1,5,4,3,4,2,2,4,2,3,5,2,2,3,1,3,2,3,2,3,2,2,4,3,2,2,1,3,3,3,1,1,3,2,3,1,2,2,2,1,2,2,2,2,1,2,2,3,1,2,2,3,3,3,4,4,3,2,2,2,3,4,4,4,3,1,2,2,1,2,4,1,1,2,2,2,3,3,3,3,2,3,3,2,2,2,2,2,1,1,1,3,1,2,2,4,4,2,3,2,4,2,3,1,3,4,3,4,4,4,2,1,1,2,4,4,1,2,1,2,3,1,4,4,2,2,3,3,3,2,3,3,2,2,2,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,2,2,2,2,4,4,4,4,1,1,4,3,1,3,3,3,4,1,3,2,4,4,2,4,4,2,5,4,2,4,3,2,3,2,3,4,2,2,3,3,3,2,3,1,1,1,1,4,3,2,2,1,3,2,3,2,1,4,3,2,2,3,2,2,2,3,1,1,3,1,2,2,3,30,3.75,2.5,3.5,2.25,125,2.8,2.83333333333333,2.4,2.33333333333333,1.83333333333333,2.25,4,2.7,2.25,2.16666666666667,2.75,1.66666666666667,2.33333333333333,2.1,2,2.2,2.33333333333333,1.5,2.25,3.75,3.1,3.125,2.5,3,2.33333333333333,2.66666666666667
